ID,CH1_GENRE
7394,Young Adult
7395,Romance
7395,Young Adult
7396,Humor & Funny Stories
7400,Action & Adventure
7400,Mystery & Suspense
7401,Action & Adventure
7402,Biography & Autobiography
7410,Media
7412,Action & Adventure
7412,Historical Fiction
7414,Humor & Funny Stories
7415,Fantasy
7415,Media
7416,Horror & Supernatural
7416,Romance
7416,Young Adult
7417,Historical Fiction
3407,Narrative Nonfiction
7420,Informative Nonfiction
7423,Media
7424,Informative Nonfiction
7427,Humor & Funny Stories
7429,Humor & Funny Stories
7431,Humor & Funny Stories
7433,Humor & Funny Stories
7433,Media
7435,Humor & Funny Stories
7435,Media
7439,Fantasy
7440,Animal Stories
7442,Informative Nonfiction
7445,Biography & Autobiography
7446,Biography & Autobiography
7448,Humor & Funny Stories
7450,Realistic Fiction
7452,Poetry
7452,Songs & Verse
7455,Classics
7456,Classics
7456,Science Fiction
7457,Action & Adventure
7457,Fantasy
7460,Classics
7460,Realistic Fiction
7468,Fairy Tales
7468,Folk Tales & Fables
7468,Young Adult
7468,Media
7470,Realistic Fiction
7471,Fantasy
7471,Fairy Tales
7471,Folk Tales & Fables
7471,Media
7473,Historical Fiction
7474,Informative Nonfiction
7475,Fantasy
7476,Informative Nonfiction
7477,Horror & Supernatural
7477,Young Adult
7478,Fantasy
7479,Humor & Funny Stories
7481,Fantasy
7485,Realistic Fiction
7487,Animal Stories
7487,Humor & Funny Stories
7491,Science Fiction
7491,Young Adult
7492,Action & Adventure
7494,Humor & Funny Stories
7496,Mystery & Suspense
7496,Media
7503,Realistic Fiction
7505,Action & Adventure
7505,Media
7506,Action & Adventure
7506,Mystery & Suspense
7510,Informative Nonfiction
7510,Media
7512,Romance
7512,Young Adult
7520,Media
7522,Classics
7523,Action & Adventure
7523,Humor & Funny Stories
7524,Media
7525,Media
7530,Action & Adventure
7534,Realistic Fiction
7534,School Stories
7535,Horror & Supernatural
7535,School Stories
7535,Young Adult
7538,Biography & Autobiography
7539,Realistic Fiction
7542,Romance
7544,Action & Adventure
7544,Media
7546,Classics
7548,Fantasy
7559,Fantasy
7560,Fantasy
7560,Fairy Tales
7560,Folk Tales & Fables
7565,Science Fiction
7565,Action & Adventure
7570,Media
7573,Fantasy
7573,Action & Adventure
7579,Romance
7585,Biography & Autobiography
7587,Fantasy
7593,Fantasy
7594,Science Fiction
7594,Romance
7594,Young Adult
7598,Action & Adventure
7598,Media
2001,Informative Nonfiction
3840,Classics
3840,Action & Adventure
7599,Fantasy
7599,Media
7601,Realistic Fiction
7601,Animal Stories
7602,Biography & Autobiography
7604,Action & Adventure
7612,Realistic Fiction
7616,Biography & Autobiography
7617,Humor & Funny Stories
7617,School Stories
7617,Media
7618,Fantasy
7619,Reference
7620,Action & Adventure
7620,Media
7623,Action & Adventure
7623,Media
7628,Media
7631,Biography & Autobiography
7633,Poetry
7633,Songs & Verse
7638,School Stories
7638,Young Adult
7639,School Stories
7639,Realistic Fiction
7641,Informative Nonfiction
7649,Informative Nonfiction
7650,Informative Nonfiction
7650,Records
7650,Fun Facts & Interactive
7655,Informative Nonfiction
7655,Media
7657,Animal Stories
7658,Science Fiction
7658,Humor & Funny Stories
7659,Realistic Fiction
7659,Animal Stories
7660,Informative Nonfiction
7661,Narrative Nonfiction
7663,Biography & Autobiography
7668,Fantasy
7668,Action & Adventure
216,Humor & Funny Stories
7670,Action & Adventure
7670,Fantasy
7670,Media
7672,Action & Adventure
7673,Realistic Fiction
7673,Humor & Funny Stories
7674,Realistic Fiction
7675,Biography & Autobiography
7676,Realistic Fiction
7676,Young Adult
7677,Action & Adventure
7677,Young Adult
7678,Narrative Nonfiction
7678,Young Adult
7681,Humor & Funny Stories
7681,Media
7684,Historical Fiction
7687,Poetry
7687,Songs & Verse
7687,Humor & Funny Stories
7691,Science Fiction
7694,Informative Nonfiction
7695,Media
7696,Fantasy
7696,Action & Adventure
7700,Humor & Funny Stories
7704,Humor & Funny Stories
6710,Action & Adventure
6710,Young Adult
7711,Action & Adventure
7711,Media
7713,Poetry
7713,Songs & Verse
7718,Fantasy
7719,Historical Fiction
7724,School Stories
7725,Horror & Supernatural
7726,Action & Adventure
7726,Humor & Funny Stories
7727,Action & Adventure
7727,Humor & Funny Stories
7728,Biography & Autobiography
7259,Science Fiction
7259,Action & Adventure
7259,Young Adult
7730,Realistic Fiction
7730,School Stories
7731,Action & Adventure
7732,Records
7732,Fun Facts & Interactive
7732,Informative Nonfiction
7733,Fantasy
7733,Action & Adventure
7734,Fantasy
7734,Young Adult
7736,Romance
7736,Young Adult
7739,School Stories
7739,Young Adult
7740,Reference
7742,Humor & Funny Stories
7743,Horror & Supernatural
7748,Fairy Tales
7748,Folk Tales & Fables
7748,Humor & Funny Stories
7748,Young Adult
7751,Poetry
7751,Songs & Verse
7752,Informative Nonfiction
7755,Action & Adventure
7756,Horror & Supernatural
3554,Realistic Fiction
7760,Action & Adventure
7760,Humor & Funny Stories
7761,Informative Nonfiction
7762,Horror & Supernatural
7764,Humor & Funny Stories
7766,Informative Nonfiction
7766,Records
7766,Fun Facts & Interactive
7769,Mystery & Suspense
7771,Historical Fiction
7772,Media
7774,Humor & Funny Stories
7775,Humor & Funny Stories
7775,Action & Adventure
7777,Informative Nonfiction
7781,Action & Adventure
7782,Animal Stories
7784,Biography & Autobiography
7787,Realistic Fiction
7787,Mystery & Suspense
7788,Humor & Funny Stories
7788,School Stories
7791,Fantasy
7796,Historical Fiction
7798,Action & Adventure
7798,Media
7799,Narrative Nonfiction
7802,Narrative Nonfiction
7803,Mystery & Suspense
7804,Fantasy
7804,Historical Fiction
7804,Young Adult
7805,Records
7805,Fun Facts & Interactive
7805,Informative Nonfiction
7806,Realistic Fiction
7806,Young Adult
7808,Informative Nonfiction
7810,Humor & Funny Stories
7810,Action & Adventure
7811,Humor & Funny Stories
7812,Records
7812,Fun Facts & Interactive
7812,Informative Nonfiction
7815,Fantasy
7817,Records
7817,Fun Facts & Interactive
7819,Science Fiction
7819,Action & Adventure
7819,Media
7821,Informative Nonfiction
7822,Informative Nonfiction
7823,Humor & Funny Stories
7828,Informative Nonfiction
7832,Humor & Funny Stories
7833,Narrative Nonfiction
7837,Humor & Funny Stories
7842,Informative Nonfiction
7843,Media
7845,Action & Adventure
7845,Media
7849,Action & Adventure
7852,Narrative Nonfiction
7854,Realistic Fiction
7854,Humor & Funny Stories
7855,Informative Nonfiction
7856,Fantasy
7860,Science Fiction
7860,Young Adult
7862,Fantasy
7863,Fairy Tales
7863,Folk Tales & Fables
7863,Humor & Funny Stories
7865,Informative Nonfiction
7867,Animal Stories
7868,Animal Stories
7870,Action & Adventure
7870,Science Fiction
7876,Action & Adventure
7876,Media
7877,Media
7885,Fantasy
7885,Action & Adventure
7886,Informative Nonfiction
7886,Records
7886,Fun Facts & Interactive
7889,Romance
7892,Fairy Tales
7892,Folk Tales & Fables
7892,Media
7894,Humor & Funny Stories
7894,Action & Adventure
7894,Media
7895,Science Fiction
7895,Action & Adventure
7896,Horror & Supernatural
7896,Historical Fiction
7896,Young Adult
7901,Action & Adventure
7901,Mystery & Suspense
7902,Humor & Funny Stories
7903,Romance
7903,Science Fiction
7903,Young Adult
7906,Animal Stories
7907,Historical Fiction
7907,Action & Adventure
7908,Fantasy
7908,Mystery & Suspense
7910,Horror & Supernatural
7912,Action & Adventure
7912,Fantasy
7913,Horror & Supernatural
7914,Action & Adventure
7915,Mystery & Suspense
7915,Humor & Funny Stories
7917,Media
7918,Records
7918,Fun Facts & Interactive
7921,Informative Nonfiction
7923,Realistic Fiction
7920,Realistic Fiction
7920,Animal Stories
7928,Biography & Autobiography
7931,Science Fiction
7931,Humor & Funny Stories
7931,Media
7934,Horror & Supernatural
7934,Romance
7934,Young Adult
7941,Realistic Fiction
7943,Informative Nonfiction
7943,Records
7943,Fun Facts & Interactive
7947,Biography & Autobiography
7949,Fantasy
7951,Humor & Funny Stories
7953,Narrative Nonfiction
7959,Animal Stories
7961,Media
7963,Humor & Funny Stories
7964,Humor & Funny Stories
7964,School Stories
7967,Humor & Funny Stories
7977,School Stories
7981,Humor & Funny Stories
7981,Action & Adventure
7982,Fairy Tales
7982,Folk Tales & Fables
7984,Realistic Fiction
7985,Fantasy
7985,Romance
7985,Young Adult
7992,Historical Fiction
7992,Action & Adventure
7994,Mystery & Suspense
7996,Media
8000,Realistic Fiction
