zip,type,primary_city,state,county,latitude,longitude
27540,STANDARD,Holly Springs,NC,Wake County,35.65,-78.83
27541,STANDARD,Hurdle Mills,NC,Person County,36.25,-79.08
27542,STANDARD,Kenly,NC,Johnston County,35.59,-78.12
27543,PO BOX,Kipling,NC,Harnett County,35.48,-78.81
27544,STANDARD,Kittrell,NC,Vance County,36.22,-78.44
27545,STANDARD,Knightdale,NC,Wake County,35.79,-78.48
27546,STANDARD,Lillington,NC,Harnett County,35.39,-78.81
27549,STANDARD,Louisburg,NC,Franklin County,36.1,-78.29
27551,STANDARD,Macon,NC,Warren County,36.43,-78.08
27552,PO BOX,Mamers,NC,Harnett County,35.41,-78.94
27553,STANDARD,Manson,NC,Warren County,36.47,-78.29
27555,PO BOX,Micro,NC,Johnston County,35.56,-78.2
27556,STANDARD,Middleburg,NC,Vance County,36.41,-78.31
27557,STANDARD,Middlesex,NC,Nash County,35.78,-78.2
27559,STANDARD,Moncure,NC,Chatham County,35.62,-79.08
27560,STANDARD,Morrisville,NC,Wake County,35.83,-78.83
27562,STANDARD,New Hill,NC,Chatham County,35.64,-78.99
27563,STANDARD,Norlina,NC,Warren County,36.44,-78.19
27564,STANDARD,Creedmoor,NC,Granville County,36.11,-78.68
27565,STANDARD,Oxford,NC,Granville County,36.31,-78.58
27568,PO BOX,Pine Level,NC,Johnston County,35.51,-78.24
27569,STANDARD,Princeton,NC,Johnston County,35.46,-78.16
27570,PO BOX,Ridgeway,NC,Warren County,36.42,-78.26
27571,STANDARD,Rolesville,NC,Wake County,35.92,-78.45
27572,STANDARD,Rougemont,NC,Person County,36.22,-78.93
27573,STANDARD,Roxboro,NC,Person County,36.4,-78.98
27574,STANDARD,Roxboro,NC,Person County,36.41,-78.85
27576,STANDARD,Selma,NC,Johnston County,35.53,-78.28
27577,STANDARD,Smithfield,NC,Johnston County,35.5,-78.34
27581,STANDARD,Stem,NC,Granville County,36.19,-78.72
27582,PO BOX,Stovall,NC,Granville County,36.47,-78.58
27583,STANDARD,Timberlake,NC,Person County,36.28,-78.95
27584,PO BOX,Townsville,NC,Vance County,36.5,-78.42
27586,PO BOX,Vaughan,NC,Warren County,36.44,-77.98
27587,STANDARD,Wake Forest,NC,Wake County,35.97,-78.52
27588,PO BOX,Wake Forest,NC,Wake County,35.97,-78.52
27589,STANDARD,Warrenton,NC,Warren County,36.4,-78.15
27591,STANDARD,Wendell,NC,Wake County,35.78,-78.36
27592,STANDARD,Willow Spring,NC,Wake County,35.54,-78.66
27593,PO BOX,Wilsons Mills,NC,Johnston County,35.58,-78.35
27594,PO BOX,Wise,NC,Warren County,36.48,-78.18
27596,STANDARD,Youngsville,NC,Franklin County,36.02,-78.47
27597,STANDARD,Zebulon,NC,Wake County,35.82,-78.31
27599,UNIQUE,Chapel Hill,NC,Orange County,35.92,-79.04
27601,STANDARD,Raleigh,NC,Wake County,35.77,-78.63
27602,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27603,STANDARD,Raleigh,NC,Wake County,35.66,-78.65
27604,STANDARD,Raleigh,NC,Wake County,35.82,-78.56
27605,STANDARD,Raleigh,NC,Wake County,35.79,-78.65
27606,STANDARD,Raleigh,NC,Wake County,35.74,-78.72
27607,STANDARD,Raleigh,NC,Wake County,35.81,-78.72
27608,STANDARD,Raleigh,NC,Wake County,35.81,-78.65
27609,STANDARD,Raleigh,NC,Wake County,35.82,-78.65
27610,STANDARD,Raleigh,NC,Wake County,35.74,-78.55
27611,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27612,STANDARD,Raleigh,NC,Wake County,35.85,-78.71
27613,STANDARD,Raleigh,NC,Wake County,35.93,-78.71
27614,STANDARD,Raleigh,NC,Wake County,35.95,-78.62
27615,STANDARD,Raleigh,NC,Wake County,35.9,-78.64
27616,STANDARD,Raleigh,NC,Wake County,35.87,-78.54
27617,STANDARD,Raleigh,NC,Wake County,35.91,-78.77
27619,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27620,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27621,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27622,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27623,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27624,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27625,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27626,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27627,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27628,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27629,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27634,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27635,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27636,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27640,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27650,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27656,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27658,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27661,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27668,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27675,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27676,PO BOX,Raleigh,NC,Wake County,35.82,-78.65
27690,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27695,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27697,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27698,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27699,UNIQUE,Raleigh,NC,Wake County,35.82,-78.65
27701,STANDARD,Durham,NC,Durham County,36,-78.9
27702,PO BOX,Durham,NC,Durham County,35.98,-78.91
27703,STANDARD,Durham,NC,Durham County,35.96,-78.81
27704,STANDARD,Durham,NC,Durham County,36.04,-78.83
27705,STANDARD,Durham,NC,Durham County,36.03,-78.98
27706,STANDARD,Durham,NC,Durham County,35.98,-78.91
27707,STANDARD,Durham,NC,Durham County,35.98,-78.91
27708,UNIQUE,Durham,NC,Durham County,35.98,-78.91
27709,PO BOX,Durham,NC,Durham County,35.92,-78.83
27710,UNIQUE,Durham,NC,Durham County,35.98,-78.91
27711,UNIQUE,Durham,NC,Durham County,35.98,-78.91
27712,STANDARD,Durham,NC,Durham County,36.1,-78.9
27713,STANDARD,Durham,NC,Durham County,35.9,-78.92
27715,PO BOX,Durham,NC,Durham County,35.98,-78.91
27717,PO BOX,Durham,NC,Durham County,35.98,-78.91
27722,PO BOX,Durham,NC,Durham County,35.98,-78.91
27801,STANDARD,Rocky Mount,NC,Edgecombe County,35.91,-77.73
27802,PO BOX,Rocky Mount,NC,Nash County,35.95,-77.81
27803,STANDARD,Rocky Mount,NC,Nash County,35.9,-77.86
27804,STANDARD,Rocky Mount,NC,Nash County,35.95,-77.81
27805,STANDARD,Aulander,NC,Hertford County,36.22,-77.11
27806,STANDARD,Aurora,NC,Beaufort County,35.3,-76.78
27807,STANDARD,Bailey,NC,Nash County,35.78,-78.11
27808,STANDARD,Bath,NC,Beaufort County,35.47,-76.81
27809,STANDARD,Battleboro,NC,Nash County,36.04,-77.75
27810,STANDARD,Belhaven,NC,Beaufort County,35.54,-76.62
27811,PO BOX,Bellarthur,NC,Pitt County,35.57,-77.49
27812,STANDARD,Bethel,NC,Pitt County,35.8,-77.37
27813,PO BOX,Black Creek,NC,Wilson County,35.63,-77.93
27814,STANDARD,Blounts Creek,NC,Beaufort County,35.36,-76.92
27815,UNIQUE,Rocky Mount,NC,Nash County,35.92,-77.67
27816,STANDARD,Castalia,NC,Nash County,36.08,-78.05
27817,STANDARD,Chocowinity,NC,Beaufort County,35.51,-77.09
27818,STANDARD,Como,NC,Hertford County,36.49,-77.01
27819,PO BOX,Conetoe,NC,Edgecombe County,35.81,-77.45
27820,STANDARD,Conway,NC,Northampton County,36.43,-77.22
27821,STANDARD,Edward,NC,Beaufort County,35.32,-76.89
27822,STANDARD,Elm City,NC,Wilson County,35.8,-77.86
27823,STANDARD,Enfield,NC,Halifax County,36.17,-77.66
27824,STANDARD,Engelhard,NC,Hyde County,35.54,-76.02
27825,PO BOX,Everetts,NC,Martin County,35.83,-77.17
27826,STANDARD,Fairfield,NC,Hyde County,35.57,-76.24
27827,PO BOX,Falkland,NC,Pitt County,35.7,-77.51
27828,STANDARD,Farmville,NC,Pitt County,35.59,-77.59
27829,STANDARD,Fountain,NC,Pitt County,35.67,-77.63
27830,STANDARD,Fremont,NC,Wayne County,35.54,-77.97
27831,STANDARD,Garysburg,NC,Northampton County,36.44,-77.55
27832,STANDARD,Gaston,NC,Northampton County,36.49,-77.64
27833,PO BOX,Greenville,NC,Pitt County,35.59,-77.37
27834,STANDARD,Greenville,NC,Pitt County,35.66,-77.38
27835,PO BOX,Greenville,NC,Pitt County,35.59,-77.37
27836,PO BOX,Greenville,NC,Pitt County,35.59,-77.37
27837,STANDARD,Grimesland,NC,Pitt County,35.56,-77.19
27839,STANDARD,Halifax,NC,Halifax County,36.32,-77.59
27840,STANDARD,Hamilton,NC,Martin County,35.94,-77.2
27841,PO BOX,Hassell,NC,Martin County,35.91,-77.28
27842,STANDARD,Henrico,NC,Northampton County,36.53,-77.83
27843,STANDARD,Hobgood,NC,Halifax County,36.02,-77.39
27844,STANDARD,Hollister,NC,Halifax County,36.25,-77.92
27845,STANDARD,Jackson,NC,Northampton County,36.39,-77.41
27846,STANDARD,Jamesville,NC,Martin County,35.81,-76.89
27847,STANDARD,Kelford,NC,Bertie County,36.18,-77.22
27849,STANDARD,Lewiston Woodville,NC,Bertie County,36.11,-77.17
27850,STANDARD,Littleton,NC,Halifax County,36.43,-77.91
27851,STANDARD,Lucama,NC,Wilson County,35.64,-78
27852,STANDARD,Macclesfield,NC,Edgecombe County,35.75,-77.67
27853,STANDARD,Margarettsville,NC,Northampton County,36.53,-77.35
27854,STANDARD,Milwaukee,NC,Northampton County,36.4,-77.23
27855,STANDARD,Murfreesboro,NC,Hertford County,36.44,-77.09
27856,STANDARD,Nashville,NC,Nash County,35.96,-77.95
27857,STANDARD,Oak City,NC,Martin County,35.96,-77.3
27858,STANDARD,Greenville,NC,Pitt County,35.59,-77.37
27860,STANDARD,Pantego,NC,Beaufort County,35.58,-76.65
27861,PO BOX,Parmele,NC,Martin County,35.81,-77.32
27862,STANDARD,Pendleton,NC,Northampton County,36.47,-77.19
27863,STANDARD,Pikeville,NC,Wayne County,35.49,-77.98
27864,STANDARD,Pinetops,NC,Edgecombe County,35.79,-77.63
27865,STANDARD,Pinetown,NC,Beaufort County,35.66,-76.85
27866,STANDARD,Pleasant Hill,NC,Northampton County,36.51,-77.54
27867,PO BOX,Potecasi,NC,Northampton County,36.36,-77.23
27868,PO BOX,Red Oak,NC,Nash County,36.03,-77.9
27869,STANDARD,Rich Square,NC,Northampton County,36.27,-77.28
27870,STANDARD,Roanoke Rapids,NC,Halifax County,36.45,-77.65
27871,STANDARD,Robersonville,NC,Martin County,35.82,-77.25
27872,STANDARD,Roxobel,NC,Bertie County,36.2,-77.23
27873,PO BOX,Saratoga,NC,Wilson County,35.65,-77.77
27874,STANDARD,Scotland Neck,NC,Halifax County,36.13,-77.42
27875,STANDARD,Scranton,NC,Hyde County,35.46,-76.5
27876,STANDARD,Seaboard,NC,Northampton County,36.49,-77.44
27877,PO BOX,Severn,NC,Northampton County,36.51,-77.18
27878,PO BOX,Sharpsburg,NC,Nash County,35.86,-77.83
27879,PO BOX,Simpson,NC,Pitt County,35.57,-77.28
27880,STANDARD,Sims,NC,Wilson County,35.76,-78.05
27881,PO BOX,Speed,NC,Edgecombe County,35.98,-77.44
27882,STANDARD,Spring Hope,NC,Nash County,35.94,-78.1
27883,STANDARD,Stantonsburg,NC,Wilson County,35.6,-77.82
27884,STANDARD,Stokes,NC,Pitt County,35.71,-77.27
27885,STANDARD,Swanquarter,NC,Hyde County,35.4,-76.27
27886,STANDARD,Tarboro,NC,Edgecombe County,35.9,-77.55
27887,PO BOX,Tillery,NC,Halifax County,36.25,-77.48
27888,STANDARD,Walstonburg,NC,Greene County,35.59,-77.69
27889,STANDARD,Washington,NC,Beaufort County,35.55,-77.05
27890,STANDARD,Weldon,NC,Halifax County,36.42,-77.6
27891,STANDARD,Whitakers,NC,Nash County,36.1,-77.71
27892,STANDARD,Williamston,NC,Martin County,35.85,-77.05
27893,STANDARD,Wilson,NC,Wilson County,35.73,-77.92
27894,PO BOX,Wilson,NC,Wilson County,35.73,-77.92
27895,PO BOX,Wilson,NC,Wilson County,35.73,-77.92
27896,STANDARD,Wilson,NC,Wilson County,35.79,-77.98
27897,STANDARD,Woodland,NC,Northampton County,36.33,-77.21
27906,PO BOX,Elizabeth City,NC,Pasquotank County,36.29,-76.22
27907,PO BOX,Elizabeth City,NC,Pasquotank County,36.29,-76.22
27909,STANDARD,Elizabeth City,NC,Pasquotank County,36.29,-76.22
27910,STANDARD,Ahoskie,NC,Hertford County,36.28,-76.98
27915,PO BOX,Avon,NC,Dare County,35.43,-75.49
27916,STANDARD,Aydlett,NC,Currituck County,36.32,-75.9
27917,STANDARD,Barco,NC,Currituck County,36.39,-75.97
27919,STANDARD,Belvidere,NC,Perquimans County,36.26,-76.53
27920,PO BOX,Buxton,NC,Dare County,35.24,-75.53
27921,STANDARD,Camden,NC,Camden County,36.32,-76.16
27922,STANDARD,Cofield,NC,Hertford County,36.35,-76.9
27923,STANDARD,Coinjock,NC,Currituck County,36.34,-75.95
27924,STANDARD,Colerain,NC,Bertie County,36.2,-76.76
27925,STANDARD,Columbia,NC,Tyrrell County,35.91,-76.25
27926,STANDARD,Corapeake,NC,Gates County,36.53,-76.57
27927,STANDARD,Corolla,NC,Currituck County,36.37,-75.83
27928,STANDARD,Creswell,NC,Washington County,35.87,-76.39
27929,STANDARD,Currituck,NC,Currituck County,36.44,-76.01
27930,PO BOX,Durants Neck,NC,Perquimans County,36.18,-76.33
27932,STANDARD,Edenton,NC,Chowan County,36.05,-76.6
27935,STANDARD,Eure,NC,Gates County,36.42,-76.85
27936,PO BOX,Frisco,NC,Dare County,35.24,-75.58
27937,STANDARD,Gates,NC,Gates County,36.5,-76.76
27938,STANDARD,Gatesville,NC,Gates County,36.4,-76.75
27939,STANDARD,Grandy,NC,Currituck County,36.24,-75.87
27941,STANDARD,Harbinger,NC,Currituck County,36.1,-75.81
27942,STANDARD,Harrellsville,NC,Hertford County,36.3,-76.79
27943,PO BOX,Hatteras,NC,Dare County,35.22,-75.68
27944,STANDARD,Hertford,NC,Perquimans County,36.18,-76.47
27946,STANDARD,Hobbsville,NC,Gates County,36.34,-76.6
27947,STANDARD,Jarvisburg,NC,Currituck County,36.2,-75.86
27948,STANDARD,Kill Devil Hills,NC,Dare County,36.01,-75.66
27949,STANDARD,Kitty Hawk,NC,Dare County,36.07,-75.71
27950,STANDARD,Knotts Island,NC,Currituck County,36.51,-75.91
27953,STANDARD,Manns Harbor,NC,Dare County,35.81,-75.91
27954,STANDARD,Manteo,NC,Dare County,35.89,-75.66
27956,STANDARD,Maple,NC,Currituck County,36.41,-76
27957,STANDARD,Merry Hill,NC,Bertie County,36.01,-76.77
27958,STANDARD,Moyock,NC,Currituck County,36.48,-76.13
27959,STANDARD,Nags Head,NC,Dare County,35.94,-75.62
27960,PO BOX,Ocracoke,NC,Hyde County,35.07,-76
27962,STANDARD,Plymouth,NC,Washington County,35.86,-76.74
27964,STANDARD,Point Harbor,NC,Currituck County,36.08,-75.8
27965,STANDARD,Poplar Branch,NC,Currituck County,36.28,-75.89
27966,STANDARD,Powells Point,NC,Currituck County,36.15,-75.85
27967,PO BOX,Powellsville,NC,Bertie County,36.23,-76.9
27968,PO BOX,Rodanthe,NC,Dare County,35.73,-75.51
27969,PO BOX,Roduco,NC,Gates County,36.46,-76.81
27970,STANDARD,Roper,NC,Washington County,35.87,-76.61
27972,PO BOX,Salvo,NC,Dare County,35.55,-75.47
27973,STANDARD,Shawboro,NC,Currituck County,36.4,-76.09
27974,STANDARD,Shiloh,NC,Camden County,36.27,-76.08
27976,STANDARD,South Mills,NC,Camden County,36.44,-76.32
27978,STANDARD,Stumpy Point,NC,Dare County,35.73,-75.74
27979,STANDARD,Sunbury,NC,Gates County,36.44,-76.6
27980,STANDARD,Tyner,NC,Chowan County,36.25,-76.63
27981,STANDARD,Wanchese,NC,Dare County,35.83,-75.64
27982,PO BOX,Waves,NC,Dare County,35.57,-75.47
27983,STANDARD,Windsor,NC,Bertie County,36,-76.94
27985,PO BOX,Winfall,NC,Perquimans County,36.21,-76.45
27986,STANDARD,Winton,NC,Hertford County,36.38,-76.93
28001,STANDARD,Albemarle,NC,Stanly County,35.36,-80.19
28002,PO BOX,Albemarle,NC,Stanly County,35.36,-80.19
28006,STANDARD,Alexis,NC,Gaston County,35.41,-81.09
28007,PO BOX,Ansonville,NC,Anson County,35.1,-80.1
28009,PO BOX,Badin,NC,Stanly County,35.4,-80.11
28010,PO BOX,Barium Springs,NC,Iredell County,35.72,-80.9
28012,STANDARD,Belmont,NC,Gaston County,35.24,-81.04
28016,STANDARD,Bessemer City,NC,Gaston County,35.28,-81.28
28017,PO BOX,Boiling Springs,NC,Cleveland County,35.25,-81.67
28018,STANDARD,Bostic,NC,Rutherford County,35.36,-81.83
28019,PO BOX,Caroleen,NC,Rutherford County,35.28,-81.79
28020,STANDARD,Casar,NC,Cleveland County,35.51,-81.61
28021,STANDARD,Cherryville,NC,Gaston County,35.38,-81.38
28023,STANDARD,China Grove,NC,Rowan County,35.57,-80.58
28024,PO BOX,Cliffside,NC,Rutherford County,35.23,-81.77
28025,STANDARD,Concord,NC,Cabarrus County,35.4,-80.59
28026,PO BOX,Concord,NC,Cabarrus County,35.4,-80.59
28027,STANDARD,Concord,NC,Cabarrus County,35.41,-80.68
28031,STANDARD,Cornelius,NC,Mecklenburg County,35.48,-80.86
28032,STANDARD,Cramerton,NC,Gaston County,35.23,-81.08
28033,STANDARD,Crouse,NC,Lincoln County,35.42,-81.3
28034,STANDARD,Dallas,NC,Gaston County,35.31,-81.17
28035,STANDARD,Davidson,NC,Mecklenburg County,35.5,-80.83
28036,STANDARD,Davidson,NC,Mecklenburg County,35.49,-80.84
28037,STANDARD,Denver,NC,Lincoln County,35.53,-81.03
28038,PO BOX,Earl,NC,Cleveland County,35.19,-81.53
28039,PO BOX,East Spencer,NC,Rowan County,35.68,-80.44
28040,STANDARD,Ellenboro,NC,Rutherford County,35.32,-81.75
28041,PO BOX,Faith,NC,Rowan County,35.58,-80.46
28042,PO BOX,Fallston,NC,Cleveland County,35.42,-81.5
28043,STANDARD,Forest City,NC,Rutherford County,35.33,-81.86
28052,STANDARD,Gastonia,NC,Gaston County,35.21,-81.23
28053,PO BOX,Gastonia,NC,Gaston County,35.25,-81.17
28054,STANDARD,Gastonia,NC,Gaston County,35.25,-81.17
28055,PO BOX,Gastonia,NC,Gaston County,35.25,-81.17
28056,STANDARD,Gastonia,NC,Gaston County,35.22,-81.13
28070,PO BOX,Huntersville,NC,Mecklenburg County,35.41,-80.84
28071,STANDARD,Gold Hill,NC,Rowan County,35.52,-80.33
28072,PO BOX,Granite Quarry,NC,Rowan County,35.61,-80.44
28073,STANDARD,Grover,NC,Cleveland County,35.17,-81.45
28074,PO BOX,Harris,NC,Rutherford County,35.24,-81.87
28075,STANDARD,Harrisburg,NC,Cabarrus County,35.32,-80.66
28076,PO BOX,Henrietta,NC,Rutherford County,35.26,-81.79
28077,PO BOX,High Shoals,NC,Gaston County,35.4,-81.2
28078,STANDARD,Huntersville,NC,Mecklenburg County,35.41,-80.84
28079,STANDARD,Indian Trail,NC,Union County,35.07,-80.67
28080,STANDARD,Iron Station,NC,Lincoln County,35.44,-81.15
28081,STANDARD,Kannapolis,NC,Cabarrus County,35.5,-80.67
28082,PO BOX,Kannapolis,NC,Cabarrus County,35.49,-80.62
28083,STANDARD,Kannapolis,NC,Cabarrus County,35.49,-80.62
28086,STANDARD,Kings Mountain,NC,Cleveland County,35.24,-81.34
28088,STANDARD,Landis,NC,Rowan County,35.54,-80.61
28089,PO BOX,Lattimore,NC,Cleveland County,35.32,-81.66
28090,STANDARD,Lawndale,NC,Cleveland County,35.41,-81.56
28091,STANDARD,Lilesville,NC,Anson County,34.96,-79.98
28092,STANDARD,Lincolnton,NC,Lincoln County,35.47,-81.24
28093,PO BOX,Lincolnton,NC,Lincoln County,35.47,-81.24
28097,STANDARD,Locust,NC,Stanly County,35.25,-80.43
28098,STANDARD,Lowell,NC,Gaston County,35.26,-81.1
28101,STANDARD,Mc Adenville,NC,Gaston County,35.26,-81.08
28102,PO BOX,Mc Farlan,NC,Anson County,34.81,-79.97
28103,STANDARD,Marshville,NC,Union County,34.98,-80.36
28104,STANDARD,Matthews,NC,Union County,35.06,-80.69
28105,STANDARD,Matthews,NC,Mecklenburg County,35.12,-80.71
28106,PO BOX,Matthews,NC,Mecklenburg County,35.12,-80.71
28107,STANDARD,Midland,NC,Cabarrus County,35.22,-80.5
28108,PO BOX,Mineral Springs,NC,Union County,34.93,-80.68
28109,PO BOX,Misenheimer,NC,Stanly County,35.48,-80.28
28110,STANDARD,Monroe,NC,Union County,35.07,-80.52
28111,PO BOX,Monroe,NC,Union County,34.98,-80.54
28112,STANDARD,Monroe,NC,Union County,34.98,-80.54
28114,STANDARD,Mooresboro,NC,Rutherford County,35.23,-81.75
28115,STANDARD,Mooresville,NC,Iredell County,35.57,-80.81
28117,STANDARD,Mooresville,NC,Iredell County,35.57,-80.9
28119,STANDARD,Morven,NC,Anson County,34.86,-80
28120,STANDARD,Mount Holly,NC,Gaston County,35.3,-81.03
28123,PO BOX,Mount Mourne,NC,Iredell County,35.53,-80.86
28124,STANDARD,Mount Pleasant,NC,Cabarrus County,35.4,-80.43
28125,STANDARD,Mount Ulla,NC,Rowan County,35.65,-80.72
28126,PO BOX,Newell,NC,Mecklenburg County,35.27,-80.73
28127,STANDARD,New London,NC,Stanly County,35.44,-80.21
28128,STANDARD,Norwood,NC,Stanly County,35.22,-80.12
28129,STANDARD,Oakboro,NC,Stanly County,35.22,-80.32
28130,PO BOX,Paw Creek,NC,Mecklenburg County,35.27,-80.93
28133,STANDARD,Peachland,NC,Anson County,34.99,-80.26
28134,STANDARD,Pineville,NC,Mecklenburg County,35.08,-80.88
28135,STANDARD,Polkton,NC,Anson County,35,-80.2
28136,PO BOX,Polkville,NC,Cleveland County,35.41,-81.64
28137,STANDARD,Richfield,NC,Stanly County,35.47,-80.25
28138,STANDARD,Rockwell,NC,Rowan County,35.55,-80.4
28139,STANDARD,Rutherfordton,NC,Rutherford County,35.36,-81.96
28144,STANDARD,Salisbury,NC,Rowan County,35.66,-80.48
28145,PO BOX,Salisbury,NC,Rowan County,35.66,-80.48
28146,STANDARD,Salisbury,NC,Rowan County,35.62,-80.39
28147,STANDARD,Salisbury,NC,Rowan County,35.68,-80.56
28150,STANDARD,Shelby,NC,Cleveland County,35.28,-81.54
28151,PO BOX,Shelby,NC,Cleveland County,35.28,-81.54
28152,STANDARD,Shelby,NC,Cleveland County,35.24,-81.6
28159,STANDARD,Spencer,NC,Rowan County,35.69,-80.43
28160,STANDARD,Spindale,NC,Rutherford County,35.36,-81.92
28163,STANDARD,Stanfield,NC,Stanly County,35.23,-80.42
28164,STANDARD,Stanley,NC,Gaston County,35.35,-81.09
28166,STANDARD,Troutman,NC,Iredell County,35.7,-80.89
28167,STANDARD,Union Mills,NC,Rutherford County,35.49,-81.96
28168,STANDARD,Vale,NC,Lincoln County,35.53,-81.39
28169,PO BOX,Waco,NC,Cleveland County,35.36,-81.42
28170,STANDARD,Wadesboro,NC,Anson County,34.96,-80.06
28173,STANDARD,Waxhaw,NC,Union County,34.92,-80.74
28174,STANDARD,Wingate,NC,Union County,34.98,-80.44
28201,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28202,STANDARD,Charlotte,NC,Mecklenburg County,35.23,-80.84
28203,STANDARD,Charlotte,NC,Mecklenburg County,35.21,-80.86
28204,STANDARD,Charlotte,NC,Mecklenburg County,35.21,-80.83
28205,STANDARD,Charlotte,NC,Mecklenburg County,35.22,-80.79
28206,STANDARD,Charlotte,NC,Mecklenburg County,35.26,-80.82
28207,STANDARD,Charlotte,NC,Mecklenburg County,35.19,-80.83
28208,STANDARD,Charlotte,NC,Mecklenburg County,35.23,-80.91
28209,STANDARD,Charlotte,NC,Mecklenburg County,35.18,-80.85
28210,STANDARD,Charlotte,NC,Mecklenburg County,35.13,-80.86
28211,STANDARD,Charlotte,NC,Mecklenburg County,35.17,-80.8
28212,STANDARD,Charlotte,NC,Mecklenburg County,35.19,-80.74
28213,STANDARD,Charlotte,NC,Mecklenburg County,35.29,-80.73
28214,STANDARD,Charlotte,NC,Mecklenburg County,35.28,-80.97
28215,STANDARD,Charlotte,NC,Mecklenburg County,35.24,-80.69
28216,STANDARD,Charlotte,NC,Mecklenburg County,35.31,-80.89
28217,STANDARD,Charlotte,NC,Mecklenburg County,35.17,-80.91
28218,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28219,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28220,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28221,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28222,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28223,UNIQUE,Charlotte,NC,Mecklenburg County,35.19,-80.83
28224,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28226,STANDARD,Charlotte,NC,Mecklenburg County,35.1,-80.82
28227,STANDARD,Charlotte,NC,Mecklenburg County,35.19,-80.65
28228,UNIQUE,Charlotte,NC,Mecklenburg County,35.19,-80.83
28229,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28230,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
28231,PO BOX,Charlotte,NC,Mecklenburg County,35.19,-80.83
