ZIP_CODE,EDU_NO_HS,EDU_HS_SOME_COLLEGE,EDU_BACHELOR_DEG,EDU_GRADUATE_DEG,HHI_BAND
29801,0.18,0.6,0.15,0.07,"30,000 to 40,000"
29829,0.2,0.62,0.12,0.06,"50,000 to 60,000"
29340,0.26,0.61,0.08,0.05,"30,000 to 40,000"
29078,0.1,0.68,0.14,0.08,"50,000 to 60,000"
29020,0.16,0.62,0.14,0.08,"30,000 to 40,000"
29678,0.1919191919191919,0.6060606060606061,0.12121212121212122,0.08080808080808081,"30,000 to 40,000"
29642,0.1,0.61,0.18,0.11,"60,000 to 70,000"
29640,0.19,0.67,0.1,0.04,"40,000 to 50,000"
29016,0.06060606060606061,0.5151515151515151,0.2828282828282828,0.1414141414141414,"80,000 to 90,000"
37072,0.1,0.65,0.17,0.08,"50,000 to 60,000"
37076,0.08,0.57,0.25,0.1,"50,000 to 60,000"
38472,0.08,0.71,0.14,0.07,"50,000 to 60,000"
37334,0.16,0.65,0.13,0.06,"40,000 to 50,000"
37771,0.21,0.64,0.1,0.05,"40,000 to 50,000"
37174,0.030303030303030304,0.5757575757575758,0.2828282828282828,0.1111111111111111,"80,000 to 90,000"
37040,0.10891089108910891,0.6435643564356436,0.15841584158415842,0.0891089108910891,"40,000 to 50,000"
37042,0.08,0.71,0.16,0.05,"40,000 to 50,000"
38133,0.10101010101010101,0.5959595959595959,0.1919191919191919,0.1111111111111111,"70,000 to 80,000"
38053,0.11,0.72,0.1,0.07,"50,000 to 60,000"
37058,0.12,0.72,0.11,0.05,"40,000 to 50,000"
37650,0.19,0.66,0.11,0.04,"30,000 to 40,000"
79714,0.25252525252525254,0.6565656565656566,0.06060606060606061,0.030303030303030304,"70,000 to 80,000"
76513,0.12,0.57,0.17,0.14,"60,000 to 70,000"
78109,0.11,0.67,0.14,0.08,"60,000 to 70,000"
78245,0.13,0.66,0.14,0.07,"60,000 to 70,000"
78258,0.03,0.36,0.38,0.23,"Over 100,000"
78232,0.030303030303030304,0.47474747474747475,0.30303030303030304,0.1919191919191919,"70,000 to 80,000"
77511,0.16,0.69,0.1,0.05,"50,000 to 60,000"
77578,0.06,0.51,0.25,0.18,"90,000 to 100,00"
77845,0.05,0.37,0.3,0.28,"70,000 to 80,000"
78654,0.14,0.6,0.17,0.09,"50,000 to 60,000"
78644,0.18,0.67,0.1,0.05,"50,000 to 60,000"
75098,0.09,0.57,0.25,0.09,"80,000 to 90,000"
78132,0.030303030303030304,0.494949494949495,0.31313131313131315,0.16161616161616163,"90,000 to 100,00"
75238,0.17,0.37,0.29,0.17,"50,000 to 60,000"
76247,0.1,0.59,0.23,0.08,"80,000 to 90,000"
76205,0.12,0.5,0.22,0.16,"40,000 to 50,000"
76226,0.030303030303030304,0.3939393939393939,0.3939393939393939,0.18181818181818182,"Over 100,000"
75077,0.05,0.47,0.33,0.15,"Over 100,000"
75056,0.06060606060606061,0.5151515151515151,0.30303030303030304,0.12121212121212122,"80,000 to 90,000"
79912,0.10891089108910891,0.40594059405940597,0.297029702970297,0.18811881188118812,"50,000 to 60,000"
79938,0.18,0.58,0.18,0.06,"50,000 to 60,000"
79928,0.23,0.59,0.14,0.04,"50,000 to 60,000"
79934,0.08,0.57,0.23,0.12,"60,000 to 70,000"
76065,0.06,0.64,0.22,0.08,"80,000 to 90,000"
77494,0.04,0.35,0.37,0.24,"Over 100,000"
77510,0.1,0.79,0.08,0.03,"60,000 to 70,000"
78108,0.05,0.57,0.22,0.16,"80,000 to 90,000"
77657,0.09,0.7,0.15,0.06,"60,000 to 70,000"
77504,0.23,0.61,0.12,0.04,"40,000 to 50,000"
77076,0.48,0.48,0.03,0.01,"30,000 to 40,000"
77429,0.04950495049504951,0.46534653465346537,0.33663366336633666,0.1485148514851485,"Over 100,000"
77450,0.06,0.42,0.34,0.18,"Over 100,000"
77627,0.04950495049504951,0.7029702970297029,0.15841584158415842,0.0891089108910891,"60,000 to 70,000"
76050,0.1,0.71,0.13,0.06,"60,000 to 70,000"
75462,0.09,0.63,0.19,0.09,"50,000 to 60,000"
76550,0.14,0.66,0.14,0.06,"40,000 to 50,000"
75032,0.09,0.45,0.29,0.17,"Over 100,000"
75703,0.06,0.56,0.25,0.13,"50,000 to 60,000"
76108,0.1414141414141414,0.6262626262626263,0.16161616161616163,0.0707070707070707,"60,000 to 70,000"
76248,0.05,0.4,0.36,0.19,"Over 100,000"
76021,0.05,0.54,0.29,0.12,"60,000 to 70,000"
76063,0.06,0.53,0.29,0.12,"90,000 to 100,00"
76013,0.07,0.54,0.25,0.14,"40,000 to 50,000"
76179,0.09,0.59,0.23,0.09,"80,000 to 90,000"
76904,0.04,0.57,0.28,0.11,"50,000 to 60,000"
78750,0.04,0.38,0.34,0.24,"80,000 to 90,000"
75103,0.12871287128712872,0.6633663366336634,0.1485148514851485,0.0594059405940594,"50,000 to 60,000"
78681,0.06,0.42,0.35,0.17,"Over 100,000"
78641,0.08,0.55,0.26,0.11,"80,000 to 90,000"
22932,0.09,0.38,0.27,0.26,"70,000 to 80,000"
22448,0.03,0.63,0.21,0.13,"50,000 to 60,000"
24502,0.09,0.58,0.21,0.12,"40,000 to 50,000"
22922,0.18,0.69,0.06,0.07,"40,000 to 50,000"
20155,0.039603960396039604,0.40594059405940597,0.3564356435643564,0.19801980198019803,"Over 100,000"
85296,0.039603960396039604,0.5544554455445545,0.27722772277227725,0.12871287128712872,"80,000 to 90,000"
85750,0.019801980198019802,0.33663366336633666,0.31683168316831684,0.32673267326732675,"70,000 to 80,000"
85714,0.35,0.57,0.05,0.03,"20,000 to 30,000"
94539,0.04,0.24,0.33,0.39,"Over 100,000"
94702,0.05,0.34,0.32,0.29,"70,000 to 80,000"
94555,0.07,0.35,0.3,0.28,"Over 100,000"
94536,0.07,0.43,0.29,0.21,"Over 100,000"
94565,0.22,0.6,0.13,0.05,"60,000 to 70,000"
94583,0.04,0.33,0.39,0.24,"Over 100,000"
93612,0.16,0.69,0.1,0.05,"40,000 to 50,000"
93308,0.16,0.69,0.1,0.05,"40,000 to 50,000"
90077,0.0297029702970297,0.21782178217821782,0.3465346534653465,0.40594059405940597,"Over 100,000"
91350,0.07,0.58,0.24,0.11,"Over 100,000"
91107,0.08,0.37,0.31,0.24,"90,000 to 100,00"
90712,0.08,0.62,0.21,0.09,"80,000 to 90,000"
90034,0.09,0.36,0.32,0.23,"60,000 to 70,000"
92831,0.13,0.46,0.26,0.15,"60,000 to 70,000"
90630,0.07,0.52,0.26,0.15,"90,000 to 100,00"
95650,0.03,0.59,0.24,0.14,"80,000 to 90,000"
95677,0.04950495049504951,0.5841584158415841,0.2376237623762376,0.12871287128712872,"80,000 to 90,000"
95864,0.030303030303030304,0.40404040404040403,0.32323232323232326,0.24242424242424243,"90,000 to 100,00"
92315,0.10101010101010101,0.6666666666666666,0.15151515151515152,0.08080808080808081,"50,000 to 60,000"
92003,0.12,0.46,0.3,0.12,"70,000 to 80,000"
91913,0.13,0.49,0.26,0.12,"80,000 to 90,000"
92058,0.13,0.64,0.16,0.07,"40,000 to 50,000"
92124,0.030303030303030304,0.48484848484848486,0.30303030303030304,0.18181818181818182,"80,000 to 90,000"
92010,0.04,0.45,0.29,0.22,"Over 100,000"
92024,0.0594059405940594,0.33663366336633666,0.3465346534653465,0.25742574257425743,"Over 100,000"
92071,0.07,0.64,0.2,0.09,"80,000 to 90,000"
95037,0.1,0.5,0.26,0.14,"Over 100,000"
95014,0.03,0.2,0.34,0.43,"Over 100,000"
95129,0.04040404040404041,0.25252525252525254,0.31313131313131315,0.3939393939393939,"Over 100,000"
94954,0.12871287128712872,0.5346534653465347,0.22772277227722773,0.10891089108910891,"80,000 to 90,000"
93065,0.1,0.55,0.22,0.13,"90,000 to 100,00"
80516,0.03,0.4,0.35,0.22,"Over 100,000"
80026,0.050505050505050504,0.3939393939393939,0.3333333333333333,0.2222222222222222,"70,000 to 80,000"
96707,0.06,0.64,0.21,0.09,"90,000 to 100,00"
87114,0.06,0.58,0.22,0.14,"60,000 to 70,000"
87144,0.07920792079207921,0.594059405940594,0.19801980198019803,0.12871287128712872,"60,000 to 70,000"
89143,0.04,0.67,0.2,0.09,"80,000 to 90,000"
84660,0.06,0.63,0.21,0.1,"70,000 to 80,000"
84663,0.08,0.57,0.24,0.11,"60,000 to 70,000"
99353,0.04,0.58,0.24,0.14,"80,000 to 90,000"
98038,0.03,0.59,0.26,0.12,"90,000 to 100,00"
98011,0.05,0.44,0.34,0.17,"80,000 to 90,000"
48336,0.04950495049504951,0.5445544554455446,0.24752475247524752,0.15841584158415842,"50,000 to 60,000"
36362,0.010101010101010102,0.6565656565656566,0.24242424242424243,0.09090909090909091,"60,000 to 70,000"
72113,0.05,0.51,0.28,0.16,"50,000 to 60,000"
71104,0.13861386138613863,0.5346534653465347,0.19801980198019803,0.12871287128712872,"30,000 to 40,000"
70763,0.07,0.76,0.13,0.04,"70,000 to 80,000"
38305,0.07,0.58,0.23,0.12,"50,000 to 60,000"
75904,0.15,0.64,0.14,0.07,"40,000 to 50,000"
77027,0.02,0.22,0.42,0.34,"90,000 to 100,00"
93940,0.06930693069306931,0.42574257425742573,0.26732673267326734,0.2376237623762376,"70,000 to 80,000"
52577,0.08,0.66,0.18,0.08,"40,000 to 50,000"
61342,0.16831683168316833,0.6633663366336634,0.10891089108910891,0.0594059405940594,"50,000 to 60,000"
46914,0.2,0.68,0.08,0.04,"50,000 to 60,000"
46714,0.08,0.72,0.13,0.07,"40,000 to 50,000"
56701,0.07,0.74,0.15,0.04,"50,000 to 60,000"
45013,0.1,0.69,0.15,0.06,"50,000 to 60,000"
44023,0.02,0.4,0.35,0.23,"Over 100,000"
44425,0.06,0.69,0.17,0.08,"40,000 to 50,000"
01469,0.04,0.61,0.23,0.12,"80,000 to 90,000"
14221,0.04,0.4,0.28,0.28,"80,000 to 90,000"
11937,0.08,0.46,0.25,0.21,"90,000 to 100,00"
15050,0.07,0.76,0.13,0.04,"50,000 to 60,000"
15001,0.08,0.69,0.15,0.08,"50,000 to 60,000"
17036,0.04,0.49,0.25,0.22,"70,000 to 80,000"
18370,0.08080808080808081,0.6464646464646465,0.1717171717171717,0.10101010101010101,"50,000 to 60,000"
19031,0.039603960396039604,0.37623762376237624,0.32673267326732675,0.25742574257425743,"Over 100,000"
18428,0.09090909090909091,0.6767676767676768,0.1414141414141414,0.09090909090909091,"50,000 to 60,000"
15021,0.12,0.72,0.12,0.04,"50,000 to 60,000"
02919,0.11,0.66,0.16,0.07,"60,000 to 70,000"
36527,0.05,0.45,0.31,0.19,"80,000 to 90,000"
33327,0.02,0.34,0.41,0.23,"Over 100,000"
32534,0.06060606060606061,0.7373737373737373,0.16161616161616163,0.04040404040404041,"40,000 to 50,000"
33579,0.08,0.6,0.21,0.11,"80,000 to 90,000"
34705,0.15,0.76,0.08,0.01,"40,000 to 50,000"
34772,0.12,0.68,0.14,0.06,"60,000 to 70,000"
33884,0.08,0.66,0.16,0.1,"50,000 to 60,000"
32779,0.020202020202020204,0.46464646464646464,0.3333333333333333,0.18181818181818182,"80,000 to 90,000"
32708,0.06,0.53,0.27,0.14,"60,000 to 70,000"
30338,0.020202020202020204,0.25252525252525254,0.3939393939393939,0.3333333333333333,"90,000 to 100,00"
31047,0.08,0.6,0.2,0.12,"70,000 to 80,000"
30132,0.10101010101010101,0.6464646464646465,0.1717171717171717,0.08080808080808081,"60,000 to 70,000"
30707,0.15841584158415842,0.7029702970297029,0.09900990099009901,0.039603960396039604,"40,000 to 50,000"
40065,0.1485148514851485,0.6237623762376238,0.12871287128712872,0.09900990099009901,"50,000 to 60,000"
42101,0.17,0.64,0.12,0.07,"30,000 to 40,000"
20678,0.09090909090909091,0.6868686868686869,0.1414141414141414,0.08080808080808081,"80,000 to 90,000"
27107,0.18,0.63,0.14,0.05,"40,000 to 50,000"
73069,0.0891089108910891,0.5148514851485149,0.22772277227722773,0.16831683168316833,"40,000 to 50,000"
73507,0.09,0.66,0.16,0.09,"40,000 to 50,000"
73135,0.11,0.67,0.16,0.06,"50,000 to 60,000"
29445,0.11,0.66,0.16,0.07,"50,000 to 60,000"
29376,0.10101010101010101,0.6565656565656566,0.1414141414141414,0.10101010101010101,"60,000 to 70,000"
37405,0.07920792079207921,0.42574257425742573,0.3069306930693069,0.18811881188118812,"50,000 to 60,000"
77515,0.18181818181818182,0.6666666666666666,0.12121212121212122,0.030303030303030304,"60,000 to 70,000"
75214,0.06060606060606061,0.29292929292929293,0.37373737373737376,0.2727272727272727,"80,000 to 90,000"
75034,0.04,0.37,0.37,0.22,"Over 100,000"
77057,0.15,0.29,0.34,0.22,"50,000 to 60,000"
77017,0.4,0.52,0.05,0.03,"40,000 to 50,000"
77377,0.09,0.49,0.3,0.12,"90,000 to 100,00"
76708,0.2,0.61,0.13,0.06,"40,000 to 50,000"
78418,0.1,0.63,0.17,0.1,"60,000 to 70,000"
76244,0.03,0.49,0.35,0.13,"Over 100,000"
23185,0.06,0.44,0.26,0.24,"70,000 to 80,000"
22193,0.15,0.56,0.18,0.11,"90,000 to 100,00"
22192,0.0891089108910891,0.46534653465346537,0.25742574257425743,0.18811881188118812,"90,000 to 100,00"
24361,0.17,0.66,0.09,0.08,"40,000 to 50,000"
85085,0.030303030303030304,0.45454545454545453,0.35353535353535354,0.16161616161616163,"80,000 to 90,000"
85297,0.04,0.48,0.31,0.17,"90,000 to 100,00"
90505,0.04040404040404041,0.41414141414141414,0.3434343434343434,0.20202020202020202,"90,000 to 100,00"
94503,0.15151515151515152,0.5454545454545454,0.23232323232323232,0.0707070707070707,"90,000 to 100,00"
94015,0.11,0.49,0.31,0.09,"80,000 to 90,000"
94028,0.039603960396039604,0.12871287128712872,0.2871287128712871,0.5445544554455446,"Over 100,000"
96818,0.07920792079207921,0.6039603960396039,0.22772277227722773,0.0891089108910891,"70,000 to 80,000"
96786,0.08,0.72,0.16,0.04,"50,000 to 60,000"
84121,0.04,0.49,0.29,0.18,"80,000 to 90,000"
30165,0.19801980198019803,0.5841584158415841,0.12871287128712872,0.0891089108910891,"50,000 to 60,000"
71106,0.12,0.55,0.2,0.13,"50,000 to 60,000"
67101,0.02,0.67,0.15,0.16,"70,000 to 80,000"
63664,0.26,0.63,0.07,0.04,"30,000 to 40,000"
02664,0.050505050505050504,0.6464646464646465,0.1717171717171717,0.13131313131313133,"50,000 to 60,000"
22134,0.04,0.55,0.31,0.1,"60,000 to 70,000"
36330,0.10891089108910891,0.6138613861386139,0.1782178217821782,0.09900990099009901,"50,000 to 60,000"
72104,0.14,0.74,0.08,0.04,"30,000 to 40,000"
32408,0.06,0.65,0.19,0.1,"50,000 to 60,000"
32720,0.11,0.67,0.15,0.07,"30,000 to 40,000"
30830,0.19,0.68,0.07,0.06,"30,000 to 40,000"
31312,0.11,0.72,0.12,0.05,"70,000 to 80,000"
21085,0.09,0.61,0.2,0.1,"70,000 to 80,000"
27523,0.04040404040404041,0.40404040404040403,0.30303030303030304,0.25252525252525254,"90,000 to 100,00"
75414,0.11,0.62,0.17,0.1,"60,000 to 70,000"
77304,0.1,0.55,0.22,0.13,"60,000 to 70,000"
78660,0.09090909090909091,0.5454545454545454,0.26262626262626265,0.10101010101010101,"80,000 to 90,000"
61732,0.02,0.65,0.26,0.07,"80,000 to 90,000"
12822,0.12,0.69,0.14,0.05,"50,000 to 60,000"
75019,0.03,0.3,0.39,0.28,"Over 100,000"
77339,0.04040404040404041,0.5454545454545454,0.2828282828282828,0.13131313131313133,"70,000 to 80,000"
77379,0.05,0.47,0.32,0.16,"90,000 to 100,00"
40245,0.0297029702970297,0.37623762376237624,0.36633663366336633,0.22772277227722773,"Over 100,000"
30286,0.21,0.66,0.08,0.05,"30,000 to 40,000"
84092,0.03,0.48,0.3,0.19,"Over 100,000"
52208,0.12,0.71,0.13,0.04,"40,000 to 50,000"
50701,0.08,0.63,0.2,0.09,"50,000 to 60,000"
50677,0.03,0.6,0.25,0.12,"60,000 to 70,000"
51360,0.03,0.63,0.23,0.11,"60,000 to 70,000"
52001,0.10101010101010101,0.6363636363636364,0.1717171717171717,0.09090909090909091,"40,000 to 50,000"
52030,0.11,0.79,0.09,0.01,"40,000 to 50,000"
52556,0.05,0.55,0.23,0.17,"40,000 to 50,000"
52317,0.0297029702970297,0.46534653465346537,0.3069306930693069,0.19801980198019803,"80,000 to 90,000"
52403,0.06,0.58,0.22,0.14,"60,000 to 70,000"
50207,0.06,0.75,0.15,0.04,"50,000 to 60,000"
50226,0.010101010101010102,0.5151515151515151,0.32323232323232326,0.15151515151515152,"Over 100,000"
50317,0.14,0.73,0.1,0.03,"50,000 to 60,000"
50322,0.06,0.54,0.28,0.12,"60,000 to 70,000"
51027,0.07,0.74,0.16,0.03,"50,000 to 60,000"
52501,0.13,0.68,0.12,0.07,"40,000 to 50,000"
50501,0.09090909090909091,0.696969696969697,0.15151515151515152,0.06060606060606061,"40,000 to 50,000"
51106,0.08,0.65,0.18,0.09,"50,000 to 60,000"
62301,0.1,0.69,0.13,0.08,"30,000 to 40,000"
62246,0.1,0.66,0.16,0.08,"50,000 to 60,000"
61065,0.09900990099009901,0.6435643564356436,0.15841584158415842,0.09900990099009901,"60,000 to 70,000"
61874,0.0297029702970297,0.36633663366336633,0.31683168316831684,0.2871287128712871,"60,000 to 70,000"
60611,0.01,0.16,0.37,0.46,"90,000 to 100,00"
60169,0.11,0.47,0.27,0.15,"70,000 to 80,000"
60641,0.20202020202020202,0.5151515151515151,0.18181818181818182,0.10101010101010101,"50,000 to 60,000"
60004,0.04,0.39,0.36,0.21,"80,000 to 90,000"
60487,0.04,0.55,0.26,0.15,"90,000 to 100,00"
60546,0.04950495049504951,0.49504950495049505,0.24752475247524752,0.2079207920792079,"70,000 to 80,000"
60193,0.0594059405940594,0.5346534653465347,0.26732673267326734,0.13861386138613863,"70,000 to 80,000"
60194,0.06930693069306931,0.48514851485148514,0.297029702970297,0.1485148514851485,"70,000 to 80,000"
60462,0.07,0.54,0.24,0.15,"80,000 to 90,000"
60178,0.05,0.58,0.23,0.14,"70,000 to 80,000"
60556,0.08,0.69,0.15,0.08,"70,000 to 80,000"
60548,0.09,0.73,0.13,0.05,"60,000 to 70,000"
60517,0.04,0.46,0.31,0.19,"70,000 to 80,000"
62471,0.1919191919191919,0.6868686868686869,0.08080808080808081,0.04040404040404041,"40,000 to 50,000"
61036,0.09,0.6,0.19,0.12,"50,000 to 60,000"
60110,0.27,0.54,0.13,0.06,"60,000 to 70,000"
60120,0.29,0.52,0.13,0.06,"50,000 to 60,000"
60901,0.1919191919191919,0.6666666666666666,0.08080808080808081,0.06060606060606061,"40,000 to 50,000"
60560,0.04950495049504951,0.6138613861386139,0.19801980198019803,0.13861386138613863,"90,000 to 100,00"
60015,0.01,0.25,0.36,0.38,"Over 100,000"
60060,0.11,0.46,0.26,0.17,"80,000 to 90,000"
60084,0.12,0.52,0.23,0.13,"70,000 to 80,000"
60048,0.02,0.29,0.37,0.32,"Over 100,000"
61764,0.14,0.72,0.09,0.05,"50,000 to 60,000"
62535,0.0297029702970297,0.4752475247524752,0.31683168316831684,0.1782178217821782,"70,000 to 80,000"
62294,0.05,0.63,0.21,0.11,"70,000 to 80,000"
62021,0.04950495049504951,0.7128712871287128,0.15841584158415842,0.07920792079207921,"70,000 to 80,000"
61704,0.03,0.37,0.37,0.23,"80,000 to 90,000"
62223,0.07,0.63,0.19,0.11,"50,000 to 60,000"
62615,0.09900990099009901,0.7326732673267327,0.1188118811881188,0.04950495049504951,"60,000 to 70,000"
62703,0.13,0.67,0.13,0.07,"30,000 to 40,000"
62629,0.02,0.49,0.33,0.16,"80,000 to 90,000"
61832,0.1414141414141414,0.7070707070707071,0.10101010101010101,0.050505050505050504,"30,000 to 40,000"
60942,0.18,0.68,0.09,0.05,"40,000 to 50,000"
62263,0.07,0.67,0.17,0.09,"40,000 to 50,000"
61071,0.1485148514851485,0.7227722772277227,0.07920792079207921,0.04950495049504951,"40,000 to 50,000"
60435,0.14,0.65,0.13,0.08,"50,000 to 60,000"
60564,0.02,0.26,0.39,0.33,"Over 100,000"
60433,0.24,0.67,0.05,0.04,"40,000 to 50,000"
60410,0.04,0.69,0.17,0.1,"80,000 to 90,000"
60442,0.050505050505050504,0.6464646464646465,0.2222222222222222,0.08080808080808081,"90,000 to 100,00"
46804,0.04,0.53,0.25,0.18,"60,000 to 70,000"
46773,0.08,0.76,0.09,0.07,"50,000 to 60,000"
46923,0.13131313131313133,0.696969696969697,0.12121212121212122,0.050505050505050504,"50,000 to 60,000"
47305,0.19,0.62,0.08,0.11,"20,000 to 30,000"
46517,0.19801980198019803,0.6435643564356436,0.10891089108910891,0.04950495049504951,"40,000 to 50,000"
47362,0.13,0.72,0.1,0.05,"40,000 to 50,000"
47281,0.1,0.73,0.15,0.02,"60,000 to 70,000"
46131,0.11,0.64,0.16,0.09,"50,000 to 60,000"
46184,0.05,0.68,0.21,0.06,"60,000 to 70,000"
46311,0.06,0.64,0.2,0.1,"70,000 to 80,000"
46322,0.07,0.66,0.19,0.08,"60,000 to 70,000"
47421,0.1,0.73,0.11,0.06,"40,000 to 50,000"
46001,0.15,0.69,0.1,0.06,"50,000 to 60,000"
46064,0.09,0.64,0.17,0.1,"70,000 to 80,000"
46511,0.10101010101010101,0.6262626262626263,0.15151515151515152,0.12121212121212122,"40,000 to 50,000"
46755,0.13131313131313133,0.7171717171717171,0.1111111111111111,0.04040404040404041,"40,000 to 50,000"
47586,0.10891089108910891,0.7227722772277227,0.07920792079207921,0.0891089108910891,"40,000 to 50,000"
46385,0.06060606060606061,0.6363636363636364,0.1919191919191919,0.1111111111111111,"70,000 to 80,000"
46176,0.14,0.68,0.12,0.06,"50,000 to 60,000"
46544,0.12,0.67,0.15,0.06,"40,000 to 50,000"
46534,0.1782178217821782,0.7227722772277227,0.06930693069306931,0.0297029702970297,"40,000 to 50,000"
47906,0.06,0.33,0.27,0.34,"40,000 to 50,000"
47842,0.10101010101010101,0.7777777777777778,0.08080808080808081,0.04040404040404041,"40,000 to 50,000"
47993,0.11,0.71,0.11,0.07,"50,000 to 60,000"
67042,0.12121212121212122,0.6767676767676768,0.1414141414141414,0.06060606060606061,"40,000 to 50,000"
67114,0.10101010101010101,0.6262626262626263,0.16161616161616163,0.1111111111111111,"50,000 to 60,000"
66512,0.04,0.81,0.1,0.05,"50,000 to 60,000"
66223,0.01,0.29,0.42,0.28,"90,000 to 100,00"
66216,0.04,0.46,0.31,0.19,"90,000 to 100,00"
66062,0.04950495049504951,0.42574257425742573,0.3465346534653465,0.1782178217821782,"90,000 to 100,00"
66801,0.12,0.6,0.18,0.1,"40,000 to 50,000"
66502,0.05,0.48,0.26,0.21,"40,000 to 50,000"
66604,0.0891089108910891,0.594059405940594,0.19801980198019803,0.1188118811881188,"40,000 to 50,000"
67031,0.08,0.7,0.16,0.06,"50,000 to 60,000"
67022,0.08,0.71,0.14,0.07,"40,000 to 50,000"
66109,0.07,0.62,0.2,0.11,"70,000 to 80,000"
49080,0.09,0.66,0.16,0.09,"50,000 to 60,000"
49707,0.08080808080808081,0.7373737373737373,0.1111111111111111,0.0707070707070707,"30,000 to 40,000"
49036,0.1,0.74,0.11,0.05,"40,000 to 50,000"
49749,0.0891089108910891,0.6534653465346535,0.16831683168316833,0.0891089108910891,"40,000 to 50,000"
49738,0.12,0.69,0.13,0.06,"40,000 to 50,000"
48827,0.0707070707070707,0.7676767676767676,0.10101010101010101,0.06060606060606061,"60,000 to 70,000"
49076,0.07920792079207921,0.7326732673267327,0.1188118811881188,0.06930693069306931,"50,000 to 60,000"
48507,0.13,0.74,0.09,0.04,"30,000 to 40,000"
48430,0.050505050505050504,0.6161616161616161,0.21212121212121213,0.12121212121212122,"60,000 to 70,000"
48912,0.1,0.51,0.23,0.16,"40,000 to 50,000"
48823,0.04950495049504951,0.27722772277227725,0.2871287128712871,0.38613861386138615,"40,000 to 50,000"
48875,0.050505050505050504,0.7171717171717171,0.16161616161616163,0.0707070707070707,"70,000 to 80,000"
49009,0.05,0.48,0.26,0.21,"50,000 to 60,000"
49503,0.15,0.44,0.27,0.14,"40,000 to 50,000"
48446,0.09,0.73,0.12,0.06,"50,000 to 60,000"
49286,0.06,0.67,0.17,0.1,"50,000 to 60,000"
48843,0.05,0.63,0.21,0.11,"70,000 to 80,000"
48353,0.06,0.55,0.25,0.14,"80,000 to 90,000"
48092,0.14,0.63,0.15,0.08,"50,000 to 60,000"
48043,0.14,0.68,0.11,0.07,"30,000 to 40,000"
